Zeit;Zeitzone;50Hertz;Amprion;TenneT TSO;TransnetBW
2024-01-18 11:00;CET;844,500;N.E.;1870,350;N.E.
2024-01-18 12:00;CET;884,730;N.E.;2312,480;N.E.
2024-01-18 13:00;CET;697,170;N.E.;2630,150;N.E.
2024-01-18 14:00;CET;635,400;N.E.;2806,580;N.E.
2024-01-18 15:00;CET;652,410;N.E.;2816,250;N.E.
2024-01-18 16:00;CET;680,720;N.E.;3258,000;N.E.
2024-01-18 17:00;CET;646,510;N.E.;4032,950;N.E.
2024-01-18 18:00;CET;592,760;N.E.;4645,100;N.E.
2024-01-18 19:00;CET;752,630;N.E.;4626,480;N.E.
2024-01-18 20:00;CET;1077,510;N.E.;4620,850;N.E.
2024-01-18 21:00;CET;1178,170;N.E.;5226,250;N.E.
2024-01-18 22:00;CET;1227,920;N.E.;5586,980;N.E.
2024-01-18 23:00;CET;1209,440;N.E.;5583,130;N.E.
2024-01-19 00:00;CET;1234,940;N.E.;5663,080;N.E.
2024-01-19 01:00;CET;1233,770;N.E.;5588,480;N.E.
2024-01-19 02:00;CET;1249,010;N.E.;5538,580;N.E.
2024-01-19 03:00;CET;1245,890;N.E.;5583,130;N.E.
2024-01-19 04:00;CET;1243,090;N.E.;5615,300;N.E.
2024-01-19 05:00;CET;1247,210;N.E.;5611,800;N.E.
2024-01-19 06:00;CET;1251,520;N.E.;5401,880;N.E.
2024-01-19 07:00;CET;1247,500;N.E.;5230,650;N.E.
2024-01-19 08:00;CET;1232,090;N.E.;4846,280;N.E.
2024-01-19 09:00;CET;1212,070;N.E.;5283,950;N.E.
2024-01-19 10:00;CET;1206,970;N.E.;5577,200;N.E.
2024-01-19 11:00;CET;1213,580;N.E.;5455,800;N.E.
2024-01-19 12:00;CET;1222,330;N.E.;5448,880;N.E.
2024-01-19 13:00;CET;1219,130;N.E.;5703,330;N.E.
2024-01-19 14:00;CET;1219,620;N.E.;5821,730;N.E.
2024-01-19 15:00;CET;1239,850;N.E.;5727,200;N.E.
2024-01-19 16:00;CET;1198,860;N.E.;5790,150;N.E.
2024-01-19 17:00;CET;1142,500;N.E.;5840,180;N.E.
2024-01-19 18:00;CET;1194,100;N.E.;5872,850;N.E.
2024-01-19 19:00;CET;1105,300;N.E.;5750,630;N.E.
2024-01-19 20:00;CET;1155,570;N.E.;5663,280;N.E.
2024-01-19 21:00;CET;1241,250;N.E.;5645,080;N.E.
2024-01-19 22:00;CET;1242,520;N.E.;5640,350;N.E.
2024-01-19 23:00;CET;1231,180;N.E.;5685,300;N.E.
2024-01-20 00:00;CET;1231,510;N.E.;5688,250;N.E.
2024-01-20 01:00;CET;1223,400;N.E.;5681,250;N.E.
2024-01-20 02:00;CET;1237,860;N.E.;5635,600;N.E.
2024-01-20 03:00;CET;1249,160;N.E.;5636,050;N.E.
2024-01-20 04:00;CET;1231,990;N.E.;5639,430;N.E.
2024-01-20 05:00;CET;1234,840;N.E.;5635,500;N.E.
2024-01-20 06:00;CET;1228,470;N.E.;5631,550;N.E.
2024-01-20 07:00;CET;1217,660;N.E.;5631,900;N.E.
2024-01-20 08:00;CET;1211,690;N.E.;5672,530;N.E.
2024-01-20 09:00;CET;1223,630;N.E.;5786,680;N.E.
2024-01-20 10:00;CET;1241,020;N.E.;5784,630;N.E.
2024-01-20 11:00;CET;1222,670;N.E.;5568,750;N.E.
2024-01-20 12:00;CET;1118,000;N.E.;5576,750;N.E.
2024-01-20 13:00;CET;923,240;N.E.;5628,280;N.E.
2024-01-20 14:00;CET;618,020;N.E.;5599,350;N.E.
2024-01-20 15:00;CET;309,130;N.E.;5642,850;N.E.
2024-01-20 16:00;CET;211,390;N.E.;5639,900;N.E.
2024-01-20 17:00;CET;96,260;N.E.;5658,500;N.E.
2024-01-20 18:00;CET;272,030;N.E.;5656,830;N.E.
2024-01-20 19:00;CET;633,720;N.E.;5659,180;N.E.
2024-01-20 20:00;CET;1013,610;N.E.;5704,780;N.E.
2024-01-20 21:00;CET;1057,220;N.E.;5779,400;N.E.
2024-01-20 22:00;CET;1031,960;N.E.;5771,950;N.E.
2024-01-20 23:00;CET;913,480;N.E.;5768,800;N.E.
2024-01-21 00:00;CET;714,740;N.E.;5645,080;N.E.
2024-01-21 01:00;CET;602,270;N.E.;5578,680;N.E.
2024-01-21 02:00;CET;651,980;N.E.;5665,450;N.E.
2024-01-21 03:00;CET;826,920;N.E.;5804,480;N.E.
2024-01-21 04:00;CET;809,590;N.E.;5802,150;N.E.
2024-01-21 05:00;CET;791,380;N.E.;5823,580;N.E.
2024-01-21 06:00;CET;851,970;N.E.;5816,750;N.E.
2024-01-21 07:00;CET;984,880;N.E.;5781,350;N.E.
2024-01-21 08:00;CET;1099,160;N.E.;5790,650;N.E.
2024-01-21 09:00;CET;1158,390;N.E.;5811,580;N.E.
2024-01-21 10:00;CET;1205,000;N.E.;5814,400;N.E.
2024-01-21 11:00;CET;1236,320;N.E.;5837,550;N.E.
2024-01-21 12:00;CET;1240,080;N.E.;5803,200;N.E.
2024-01-21 13:00;CET;1230,570;N.E.;5778,480;N.E.
2024-01-21 14:00;CET;1237,440;N.E.;5771,430;N.E.
2024-01-21 15:00;CET;1235,430;N.E.;5799,330;N.E.
2024-01-21 16:00;CET;1235,790;N.E.;5806,230;N.E.
2024-01-21 17:00;CET;1229,980;N.E.;5795,230;N.E.
2024-01-21 18:00;CET;1224,760;N.E.;5814,780;N.E.
2024-01-21 19:00;CET;1212,600;N.E.;5766,500;N.E.
2024-01-21 20:00;CET;1208,790;N.E.;5716,000;N.E.
2024-01-21 21:00;CET;1217,410;N.E.;5638,680;N.E.
2024-01-21 22:00;CET;1220,130;N.E.;5382,450;N.E.
2024-01-21 23:00;CET;1220,180;N.E.;4841,200;N.E.
2024-01-22 00:00;CET;1218,240;N.E.;3894,930;N.E.
2024-01-22 01:00;CET;1242,140;N.E.;3268,380;N.E.
2024-01-22 02:00;CET;1231,880;N.E.;2637,450;N.E.
2024-01-22 03:00;CET;1217,820;N.E.;2361,880;N.E.
2024-01-22 04:00;CET;1202,750;N.E.;2100,750;N.E.
2024-01-22 05:00;CET;1185,390;N.E.;2226,300;N.E.
2024-01-22 06:00;CET;1201,860;N.E.;2944,430;N.E.
2024-01-22 07:00;CET;1199,480;N.E.;4082,700;N.E.
2024-01-22 08:00;CET;1198,450;N.E.;5384,830;N.E.
2024-01-22 09:00;CET;1210,720;N.E.;5714,650;N.E.
2024-01-22 10:00;CET;1208,050;N.E.;5777,600;N.E.
2024-01-22 11:00;CET;1224,790;N.E.;5768,330;N.E.
2024-01-22 12:00;CET;1222,680;N.E.;5785,550;N.E.
2024-01-22 13:00;CET;1237,640;N.E.;5793,030;N.E.
2024-01-22 14:00;CET;1240,070;N.E.;5803,250;N.E.
2024-01-22 15:00;CET;1242,790;N.E.;5792,800;N.E.
2024-01-22 16:00;CET;1240,050;N.E.;5759,500;N.E.
2024-01-22 17:00;CET;1243,410;N.E.;5787,330;N.E.
2024-01-22 18:00;CET;1242,790;N.E.;5835,230;N.E.
2024-01-22 19:00;CET;1239,750;N.E.;5798,300;N.E.
2024-01-22 20:00;CET;1238,910;N.E.;5813,850;N.E.
2024-01-22 21:00;CET;1241,690;N.E.;5796,300;N.E.
2024-01-22 22:00;CET;1243,450;N.E.;5796,880;N.E.
2024-01-22 23:00;CET;1241,630;N.E.;5815,930;N.E.
2024-01-23 00:00;CET;1233,600;N.E.;5783,950;N.E.
2024-01-23 01:00;CET;1251,780;N.E.;5820,550;N.E.
2024-01-23 02:00;CET;1246,670;N.E.;5833,250;N.E.
2024-01-23 03:00;CET;1238,860;N.E.;5807,850;N.E.
2024-01-23 04:00;CET;1245,040;N.E.;5819,600;N.E.
2024-01-23 05:00;CET;1247,520;N.E.;5827,880;N.E.
2024-01-23 06:00;CET;1258,810;N.E.;5832,550;N.E.
2024-01-23 07:00;CET;1247,050;N.E.;5830,150;N.E.
2024-01-23 08:00;CET;1235,420;N.E.;5833,200;N.E.
2024-01-23 09:00;CET;1232,790;N.E.;5817,050;N.E.
2024-01-23 10:00;CET;1231,830;N.E.;5731,450;N.E.
2024-01-23 11:00;CET;1227,180;N.E.;5623,000;N.E.
2024-01-23 12:00;CET;1209,240;N.E.;5521,350;N.E.
2024-01-23 13:00;CET;1233,860;N.E.;5471,680;N.E.
2024-01-23 14:00;CET;1232,510;N.E.;5526,900;N.E.
2024-01-23 15:00;CET;1246,850;N.E.;5648,980;N.E.
2024-01-23 16:00;CET;1249,690;N.E.;5759,830;N.E.
2024-01-23 17:00;CET;1228,440;N.E.;5748,300;N.E.
2024-01-23 18:00;CET;1240,350;N.E.;5796,100;N.E.
2024-01-23 19:00;CET;1226,640;N.E.;5880,300;N.E.
2024-01-23 20:00;CET;1237,010;N.E.;5836,050;N.E.
2024-01-23 21:00;CET;1201,080;N.E.;5834,830;N.E.
2024-01-23 22:00;CET;1240,800;N.E.;5718,880;N.E.
2024-01-23 23:00;CET;1250,730;N.E.;5593,430;N.E.
2024-01-24 00:00;CET;1237,910;N.E.;5374,150;N.E.
2024-01-24 01:00;CET;1258,520;N.E.;5016,580;N.E.
2024-01-24 02:00;CET;1248,720;N.E.;4576,950;N.E.
2024-01-24 03:00;CET;1237,780;N.E.;4834,800;N.E.
2024-01-24 04:00;CET;1235,890;N.E.;5070,680;N.E.
2024-01-24 05:00;CET;1233,230;N.E.;5234,000;N.E.
2024-01-24 06:00;CET;1216,080;N.E.;5169,450;N.E.
2024-01-24 07:00;CET;1230,660;N.E.;4815,230;N.E.
2024-01-24 08:00;CET;1219,330;N.E.;4519,850;N.E.
2024-01-24 09:00;CET;1163,070;N.E.;4235,330;N.E.
2024-01-24 10:00;CET;1145,570;N.E.;3973,650;N.E.
2024-01-24 11:00;CET;1161,270;N.E.;3907,680;N.E.
2024-01-24 12:00;CET;1146,640;N.E.;4022,500;N.E.
2024-01-24 13:00;CET;1151,220;N.E.;3971,250;N.E.
2024-01-24 14:00;CET;1190,770;N.E.;4352,500;N.E.
2024-01-24 15:00;CET;1175,850;N.E.;4997,480;N.E.
2024-01-24 16:00;CET;1195,460;N.E.;5314,730;N.E.
2024-01-24 17:00;CET;1150,610;N.E.;5584,730;N.E.
2024-01-24 18:00;CET;1153,740;N.E.;5711,250;N.E.
2024-01-24 19:00;CET;1155,710;N.E.;5831,150;N.E.
2024-01-24 20:00;CET;1059,170;N.E.;5877,030;N.E.
2024-01-24 21:00;CET;1030,530;N.E.;5873,500;N.E.
2024-01-24 22:00;CET;1049,540;N.E.;5825,250;N.E.
2024-01-24 23:00;CET;1059,430;N.E.;5818,380;N.E.
2024-01-25 00:00;CET;1135,430;N.E.;5759,800;N.E.
2024-01-25 01:00;CET;1187,080;N.E.;5773,230;N.E.
2024-01-25 02:00;CET;1183,000;N.E.;5766,450;N.E.
2024-01-25 03:00;CET;1185,920;N.E.;5766,780;N.E.
2024-01-25 04:00;CET;1168,150;N.E.;5662,080;N.E.
2024-01-25 05:00;CET;1181,540;N.E.;5276,980;N.E.
2024-01-25 06:00;CET;1193,560;N.E.;4778,380;N.E.
2024-01-25 07:00;CET;1190,110;N.E.;4228,830;N.E.
2024-01-25 08:00;CET;1191,510;N.E.;3757,180;N.E.
2024-01-25 09:00;CET;1190,620;N.E.;3087,180;N.E.
2024-01-25 10:00;CET;1193,480;N.E.;2535,280;N.E.
2024-01-25 11:00;CET;1222,620;N.E.;2005,780;N.E.
2024-01-25 12:00;CET;1219,670;N.E.;1650,350;N.E.
2024-01-25 13:00;CET;1205,480;N.E.;1220,630;N.E.
2024-01-25 14:00;CET;1159,460;N.E.;888,100;N.E.
2024-01-25 15:00;CET;1096,610;N.E.;1001,880;N.E.
2024-01-25 16:00;CET;985,010;N.E.;1230,950;N.E.
2024-01-25 17:00;CET;836,880;N.E.;1604,030;N.E.
2024-01-25 18:00;CET;844,810;N.E.;2293,500;N.E.
2024-01-25 19:00;CET;623,360;N.E.;2869,080;N.E.
2024-01-25 20:00;CET;258,840;N.E.;3698,300;N.E.
2024-01-25 21:00;CET;148,880;N.E.;4266,850;N.E.
2024-01-25 22:00;CET;158,470;N.E.;4320,550;N.E.
2024-01-25 23:00;CET;232,240;N.E.;4518,950;N.E.
2024-01-26 00:00;CET;243,500;N.E.;4753,330;N.E.
2024-01-26 01:00;CET;205,690;N.E.;5092,780;N.E.
2024-01-26 02:00;CET;202,190;N.E.;5378,600;N.E.
2024-01-26 03:00;CET;139,120;N.E.;5481,400;N.E.
2024-01-26 04:00;CET;103,090;N.E.;5520,850;N.E.
2024-01-26 05:00;CET;208,430;N.E.;5542,080;N.E.
2024-01-26 06:00;CET;355,190;N.E.;5578,750;N.E.
2024-01-26 07:00;CET;562,720;N.E.;5784,400;N.E.
2024-01-26 08:00;CET;836,570;N.E.;5785,480;N.E.
2024-01-26 09:00;CET;1178,250;N.E.;5778,050;N.E.
2024-01-26 10:00;CET;1221,970;N.E.;5757,150;N.E.
2024-01-26 11:00;CET;1221,340;N.E.;5735,980;N.E.
2024-01-26 12:00;CET;1224,380;N.E.;5692,000;N.E.
2024-01-26 13:00;CET;1218,360;N.E.;5782,450;N.E.
2024-01-26 14:00;CET;1222,850;N.E.;5786,350;N.E.
2024-01-26 15:00;CET;1220,810;N.E.;5789,900;N.E.
2024-01-26 16:00;CET;1210,400;N.E.;5788,100;N.E.
2024-01-26 17:00;CET;1212,080;N.E.;5788,600;N.E.
2024-01-26 18:00;CET;1220,300;N.E.;5779,300;N.E.
2024-01-26 19:00;CET;1214,680;N.E.;5777,780;N.E.
2024-01-26 20:00;CET;1215,160;N.E.;5793,450;N.E.
2024-01-26 21:00;CET;1219,070;N.E.;5765,080;N.E.
2024-01-26 22:00;CET;1215,600;N.E.;5710,550;N.E.
2024-01-26 23:00;CET;1212,000;N.E.;5662,630;N.E.
2024-01-27 00:00;CET;1205,960;N.E.;5562,080;N.E.
2024-01-27 01:00;CET;1180,660;N.E.;5542,050;N.E.
2024-01-27 02:00;CET;1175,590;N.E.;5417,630;N.E.
2024-01-27 03:00;CET;1177,900;N.E.;5074,350;N.E.
2024-01-27 04:00;CET;1191,630;N.E.;4756,680;N.E.
2024-01-27 05:00;CET;1227,220;N.E.;4554,280;N.E.
2024-01-27 06:00;CET;1229,250;N.E.;4438,730;N.E.
2024-01-27 07:00;CET;1223,640;N.E.;4164,880;N.E.
2024-01-27 08:00;CET;1216,080;N.E.;4034,480;N.E.
2024-01-27 09:00;CET;1145,060;N.E.;4013,350;N.E.
2024-01-27 10:00;CET;760,310;N.E.;4014,600;N.E.
2024-01-27 11:00;CET;748,840;N.E.;4231,580;N.E.
2024-01-27 12:00;CET;774,580;N.E.;4229,150;N.E.
2024-01-27 13:00;CET;711,010;N.E.;4096,650;N.E.
2024-01-27 14:00;CET;867,390;N.E.;3834,430;N.E.
2024-01-27 15:00;CET;764,900;N.E.;3938,080;N.E.
2024-01-27 16:00;CET;546,620;N.E.;4241,430;N.E.
2024-01-27 17:00;CET;539,420;N.E.;4082,130;N.E.
2024-01-27 18:00;CET;666,600;N.E.;4114,380;N.E.
2024-01-27 19:00;CET;868,560;N.E.;4110,950;N.E.
2024-01-27 20:00;CET;888,360;N.E.;3995,680;N.E.
2024-01-27 21:00;CET;755,060;N.E.;4101,750;N.E.
2024-01-27 22:00;CET;701,080;N.E.;4485,180;N.E.
2024-01-27 23:00;CET;826,110;N.E.;4338,050;N.E.
2024-01-28 00:00;CET;754,450;N.E.;3871,330;N.E.
2024-01-28 01:00;CET;741,540;N.E.;3556,930;N.E.
2024-01-28 02:00;CET;814,900;N.E.;3766,580;N.E.
2024-01-28 03:00;CET;668,750;N.E.;3865,730;N.E.
2024-01-28 04:00;CET;490,300;N.E.;3734,130;N.E.
2024-01-28 05:00;CET;436,360;N.E.;3731,180;N.E.
2024-01-28 06:00;CET;284,860;N.E.;3566,200;N.E.
2024-01-28 07:00;CET;292,220;N.E.;3341,730;N.E.
2024-01-28 08:00;CET;263,550;N.E.;3439,980;N.E.
2024-01-28 09:00;CET;219,240;N.E.;3455,980;N.E.
2024-01-28 10:00;CET;278,380;N.E.;3243,850;N.E.
2024-01-28 11:00;CET;390,440;N.E.;3232,000;N.E.
2024-01-28 12:00;CET;402,350;N.E.;3370,600;N.E.
2024-01-28 13:00;CET;402,610;N.E.;3591,180;N.E.
2024-01-28 14:00;CET;418,300;N.E.;3920,330;N.E.
2024-01-28 15:00;CET;414,740;N.E.;4172,950;N.E.
2024-01-28 16:00;CET;509,460;N.E.;4861,780;N.E.
2024-01-28 17:00;CET;692,110;N.E.;5395,150;N.E.
2024-01-28 18:00;CET;989,600;N.E.;5543,130;N.E.
2024-01-28 19:00;CET;1175,370;N.E.;5638,730;N.E.
2024-01-28 20:00;CET;1211,380;N.E.;5685,230;N.E.
2024-01-28 21:00;CET;1217,610;N.E.;5723,050;N.E.
2024-01-28 22:00;CET;1211,790;N.E.;5741,580;N.E.
2024-01-28 23:00;CET;1206,730;N.E.;5745,030;N.E.
2024-01-29 00:00;CET;1207,400;N.E.;5629,080;N.E.
2024-01-29 01:00;CET;1200,120;N.E.;5559,830;N.E.
2024-01-29 02:00;CET;1207,640;N.E.;5170,250;N.E.
2024-01-29 03:00;CET;1221,400;N.E.;4637,680;N.E.
2024-01-29 04:00;CET;1224,250;N.E.;4024,580;N.E.
2024-01-29 05:00;CET;1205,030;N.E.;3323,700;N.E.
2024-01-29 06:00;CET;1164,740;N.E.;2963,280;N.E.
2024-01-29 07:00;CET;1168,420;N.E.;2631,630;N.E.
2024-01-29 08:00;CET;1138,600;N.E.;2203,180;N.E.
2024-01-29 09:00;CET;966,000;N.E.;1612,500;N.E.
2024-01-29 10:00;CET;838,820;N.E.;1540,430;N.E.
2024-01-29 11:00;CET;704,440;N.E.;1478,830;N.E.
2024-01-29 12:00;CET;549,630;N.E.;1305,200;N.E.
2024-01-29 13:00;CET;416,640;N.E.;993,180;N.E.
2024-01-29 14:00;CET;363,270;N.E.;841,680;N.E.
2024-01-29 15:00;CET;355,480;N.E.;1191,080;N.E.
2024-01-29 16:00;CET;400,380;N.E.;1379,430;N.E.
2024-01-29 17:00;CET;480,220;N.E.;1537,700;N.E.
2024-01-29 18:00;CET;512,280;N.E.;1892,950;N.E.
2024-01-29 19:00;CET;547,170;N.E.;2395,130;N.E.
2024-01-29 20:00;CET;559,470;N.E.;2533,880;N.E.
2024-01-29 21:00;CET;515,140;N.E.;2444,180;N.E.
2024-01-29 22:00;CET;425,640;N.E.;2254,450;N.E.
2024-01-29 23:00;CET;373,950;N.E.;2185,450;N.E.
2024-01-30 00:00;CET;269,890;N.E.;1910,680;N.E.
2024-01-30 01:00;CET;141,640;N.E.;1995,980;N.E.
2024-01-30 02:00;CET;45,150;N.E.;2264,150;N.E.
2024-01-30 03:00;CET;39,380;N.E.;2297,180;N.E.
2024-01-30 04:00;CET;97,050;N.E.;2868,850;N.E.
2024-01-30 05:00;CET;106,930;N.E.;3276,830;N.E.
2024-01-30 06:00;CET;99,580;N.E.;4010,980;N.E.
2024-01-30 07:00;CET;50,050;N.E.;4463,080;N.E.
2024-01-30 08:00;CET;43,820;N.E.;4973,230;N.E.
2024-01-30 09:00;CET;65,150;N.E.;5229,200;N.E.
2024-01-30 10:00;CET;86,560;N.E.;5436,380;N.E.
2024-01-30 11:00;CET;138,310;N.E.;5548,980;N.E.
2024-01-30 12:00;CET;215,670;N.E.;5522,700;N.E.
2024-01-30 13:00;CET;314,650;N.E.;5559,450;N.E.
2024-01-30 14:00;CET;348,630;N.E.;5570,880;N.E.
2024-01-30 15:00;CET;457,060;N.E.;5513,400;N.E.
2024-01-30 16:00;CET;614,350;N.E.;5302,000;N.E.
2024-01-30 17:00;CET;834,180;N.E.;5303,050;N.E.
2024-01-30 18:00;CET;958,810;N.E.;5529,850;N.E.
2024-01-30 19:00;CET;1007,420;N.E.;5033,250;N.E.
2024-01-30 20:00;CET;1021,260;N.E.;5086,700;N.E.
2024-01-30 21:00;CET;926,870;N.E.;4870,250;N.E.
2024-01-30 22:00;CET;1039,320;N.E.;4972,880;N.E.
2024-01-30 23:00;CET;1225,380;N.E.;4596,080;N.E.
2024-01-31 00:00;CET;1229,530;N.E.;4224,950;N.E.
2024-01-31 01:00;CET;1247,130;N.E.;4245,030;N.E.
2024-01-31 02:00;CET;1252,490;N.E.;4275,630;N.E.
2024-01-31 03:00;CET;1247,710;N.E.;3956,800;N.E.
2024-01-31 04:00;CET;1226,640;N.E.;3970,850;N.E.
2024-01-31 05:00;CET;1217,890;N.E.;3971,280;N.E.
2024-01-31 06:00;CET;1234,570;N.E.;3414,180;N.E.
2024-01-31 07:00;CET;1178,830;N.E.;3672,900;N.E.
2024-01-31 08:00;CET;1165,490;N.E.;3944,680;N.E.
2024-01-31 09:00;CET;1201,660;N.E.;4666,250;N.E.
2024-01-31 10:00;CET;1223,490;N.E.;4871,100;N.E.
2024-01-31 11:00;CET;1221,940;N.E.;5067,550;N.E.
2024-01-31 12:00;CET;1219,990;N.E.;5208,200;N.E.
2024-01-31 13:00;CET;1211,900;N.E.;5367,930;N.E.
2024-01-31 14:00;CET;1202,160;N.E.;5317,400;N.E.
2024-01-31 15:00;CET;1244,230;N.E.;5271,700;N.E.
2024-01-31 16:00;CET;1259,630;N.E.;5003,980;N.E.
2024-01-31 17:00;CET;1236,180;N.E.;5497,500;N.E.
2024-01-31 18:00;CET;1175,890;N.E.;5484,630;N.E.
2024-01-31 19:00;CET;1244,090;N.E.;5314,630;N.E.
2024-01-31 20:00;CET;1250,990;N.E.;5116,430;N.E.
2024-01-31 21:00;CET;1254,790;N.E.;5079,080;N.E.
2024-01-31 22:00;CET;1252,460;N.E.;5064,250;N.E.
2024-01-31 23:00;CET;1247,750;N.E.;5171,800;N.E.
2024-02-01 00:00;CET;1240,020;N.E.;5134,700;N.E.
2024-02-01 01:00;CET;1234,960;N.E.;4910,780;N.E.
2024-02-01 02:00;CET;1222,960;N.E.;4717,400;N.E.
2024-02-01 03:00;CET;1242,460;N.E.;4787,000;N.E.
2024-02-01 04:00;CET;1244,790;N.E.;4978,100;N.E.
2024-02-01 05:00;CET;1247,340;N.E.;5088,950;N.E.
2024-02-01 06:00;CET;1248,900;N.E.;5145,580;N.E.
2024-02-01 07:00;CET;1246,860;N.E.;5076,330;N.E.
2024-02-01 08:00;CET;1256,670;N.E.;5102,630;N.E.
2024-02-01 09:00;CET;1263,030;N.E.;5152,500;N.E.
2024-02-01 10:00;CET;1248,080;N.E.;5136,380;N.E.
2024-02-01 11:00;CET;1257,420;N.E.;5165,250;N.E.
2024-02-01 12:00;CET;1236,870;N.E.;5178,880;N.E.
2024-02-01 13:00;CET;1232,370;N.E.;5214,850;N.E.
2024-02-01 14:00;CET;1235,280;N.E.;5456,580;N.E.
2024-02-01 15:00;CET;1240,870;N.E.;5368,650;N.E.
2024-02-01 16:00;CET;1243,720;N.E.;5016,030;N.E.
2024-02-01 17:00;CET;1251,100;N.E.;4070,880;N.E.
2024-02-01 18:00;CET;1263,080;N.E.;3059,330;N.E.
2024-02-01 19:00;CET;1264,630;N.E.;2386,450;N.E.
2024-02-01 20:00;CET;1250,050;N.E.;2846,300;N.E.
2024-02-01 21:00;CET;1234,840;N.E.;3727,550;N.E.
2024-02-01 22:00;CET;1190,480;N.E.;4187,730;N.E.
2024-02-01 23:00;CET;1156,080;N.E.;4601,300;N.E.
2024-02-02 00:00;CET;1166,880;N.E.;5105,330;N.E.
2024-02-02 01:00;CET;1203,900;N.E.;5468,950;N.E.
2024-02-02 02:00;CET;1174,220;N.E.;5582,980;N.E.
2024-02-02 03:00;CET;1101,410;N.E.;5531,700;N.E.
2024-02-02 04:00;CET;1197,970;N.E.;5418,830;N.E.
2024-02-02 05:00;CET;1207,180;N.E.;5373,000;N.E.
2024-02-02 06:00;CET;1229,780;N.E.;5547,500;N.E.
2024-02-02 07:00;CET;1247,760;N.E.;5729,100;N.E.
2024-02-02 08:00;CET;1251,370;N.E.;5805,180;N.E.
2024-02-02 09:00;CET;1227,720;N.E.;5856,100;N.E.
2024-02-02 10:00;CET;1248,140;N.E.;5878,900;N.E.
2024-02-02 11:00;CET;1244,190;N.E.;5913,630;N.E.
2024-02-02 12:00;CET;1246,220;N.E.;5988,780;N.E.
2024-02-02 13:00;CET;1238,740;N.E.;5979,480;N.E.
2024-02-02 14:00;CET;1235,130;N.E.;5979,030;N.E.
2024-02-02 15:00;CET;1234,370;N.E.;5981,180;N.E.
2024-02-02 16:00;CET;1231,560;N.E.;6041,450;N.E.
2024-02-02 17:00;CET;1234,210;N.E.;6015,530;N.E.
2024-02-02 18:00;CET;1234,340;N.E.;6041,850;N.E.
2024-02-02 19:00;CET;1233,900;N.E.;6037,800;N.E.
2024-02-02 20:00;CET;1231,620;N.E.;6049,100;N.E.
2024-02-02 21:00;CET;1233,520;N.E.;6049,050;N.E.
2024-02-02 22:00;CET;1234,300;N.E.;6044,700;N.E.
2024-02-02 23:00;CET;1234,630;N.E.;6048,950;N.E.
2024-02-03 00:00;CET;1228,550;N.E.;6007,880;N.E.
2024-02-03 01:00;CET;1232,430;N.E.;6010,250;N.E.
2024-02-03 02:00;CET;1234,920;N.E.;6018,830;N.E.
2024-02-03 03:00;CET;1238,690;N.E.;6028,080;N.E.
2024-02-03 04:00;CET;1238,490;N.E.;5985,900;N.E.
2024-02-03 05:00;CET;1227,190;N.E.;5954,580;N.E.
2024-02-03 06:00;CET;1229,590;N.E.;5955,250;N.E.
2024-02-03 07:00;CET;1236,690;N.E.;5946,950;N.E.
2024-02-03 08:00;CET;1232,720;N.E.;5974,350;N.E.
2024-02-03 09:00;CET;1236,610;N.E.;5979,330;N.E.
2024-02-03 10:00;CET;1238,510;N.E.;5956,050;N.E.
2024-02-03 11:00;CET;1240,430;N.E.;5927,850;N.E.
2024-02-03 12:00;CET;1239,760;N.E.;5903,550;N.E.
2024-02-03 13:00;CET;1241,180;N.E.;5849,680;N.E.
2024-02-03 14:00;CET;1248,590;N.E.;5843,550;N.E.
2024-02-03 15:00;CET;1248,070;N.E.;5839,350;N.E.
2024-02-03 16:00;CET;1244,520;N.E.;5828,700;N.E.
2024-02-03 17:00;CET;1243,230;N.E.;5444,900;N.E.
2024-02-03 18:00;CET;1241,640;N.E.;5489,250;N.E.
2024-02-03 19:00;CET;1243,300;N.E.;5368,680;N.E.
2024-02-03 20:00;CET;1244,240;N.E.;5377,780;N.E.
2024-02-03 21:00;CET;1240,710;N.E.;5391,250;N.E.
2024-02-03 22:00;CET;1242,170;N.E.;5445,300;N.E.
2024-02-03 23:00;CET;1243,510;N.E.;5618,700;N.E.
2024-02-04 00:00;CET;1244,240;N.E.;5701,180;N.E.
2024-02-04 01:00;CET;1242,510;N.E.;5791,850;N.E.
2024-02-04 02:00;CET;1244,140;N.E.;5842,700;N.E.
2024-02-04 03:00;CET;1245,120;N.E.;5866,930;N.E.
2024-02-04 04:00;CET;1243,130;N.E.;5770,130;N.E.
2024-02-04 05:00;CET;1239,120;N.E.;5687,700;N.E.
2024-02-04 06:00;CET;1232,430;N.E.;5670,600;N.E.
2024-02-04 07:00;CET;1241,640;N.E.;5725,400;N.E.
2024-02-04 08:00;CET;1243,000;N.E.;5867,930;N.E.
2024-02-04 09:00;CET;1243,040;N.E.;5829,350;N.E.
2024-02-04 10:00;CET;1243,910;N.E.;5843,300;N.E.
2024-02-04 11:00;CET;1242,660;N.E.;5714,580;N.E.
2024-02-04 12:00;CET;1243,880;N.E.;5712,400;N.E.
2024-02-04 13:00;CET;1242,570;N.E.;5746,330;N.E.
2024-02-04 14:00;CET;1243,320;N.E.;5766,580;N.E.
2024-02-04 15:00;CET;1243,940;N.E.;5837,630;N.E.
