Date (GMT+2),DE (TenneT) Load decrease (current-induced),DE (TenneT) Load decrease (voltage-induced)
,Energy (MWh),Energy (MWh)
2024-10-17T11:45+02:00,-170.25,
2024-10-17T12:00+02:00,-205,
2024-10-17T12:15+02:00,-205,
2024-10-17T12:30+02:00,-205,
2024-10-17T12:45+02:00,-205,
2024-10-17T13:00+02:00,-238,
2024-10-17T13:15+02:00,-233,
2024-10-17T13:30+02:00,-237.25,
2024-10-17T13:45+02:00,-218.75,
2024-10-17T14:00+02:00,-255.25,
2024-10-17T14:15+02:00,-170.75,
2024-10-17T14:30+02:00,-170.75,
2024-10-17T14:45+02:00,-170.75,
2024-10-17T15:00+02:00,-148.5,
2024-10-17T15:15+02:00,-148.5,
2024-10-17T15:30+02:00,-23.5,
2024-10-17T15:45+02:00,-23.5,
2024-10-17T16:00+02:00,-12.5,
2024-10-17T16:15+02:00,-12.5,
2024-10-17T16:30+02:00,-12.5,
2024-10-17T16:45+02:00,-12.5,
2024-10-17T17:00+02:00,-12.5,
2024-10-17T17:15+02:00,-12.5,
2024-10-17T17:30+02:00,-12.5,
2024-10-17T17:45+02:00,-12.5,
2024-10-17T18:00+02:00,-12.5,
2024-10-17T18:15+02:00,-12.5,
2024-10-17T18:30+02:00,-12.5,
2024-10-17T18:45+02:00,-12.5,
2024-10-17T19:00+02:00,-12.5,
2024-10-17T19:15+02:00,-12.5,
2024-10-17T19:30+02:00,-12.5,
2024-10-17T19:45+02:00,-12.5,
2024-10-17T20:00+02:00,-12.5,
2024-10-17T20:15+02:00,-12.5,
2024-10-17T20:30+02:00,-12.5,
2024-10-17T20:45+02:00,-12.5,
2024-10-17T21:00+02:00,-42.25,
2024-10-17T21:15+02:00,-42.25,
2024-10-17T21:30+02:00,-42.25,
2024-10-17T21:45+02:00,-42.25,
2024-10-17T22:00+02:00,-12.5,
2024-10-17T22:15+02:00,-12.5,
2024-10-17T22:30+02:00,-12.5,
2024-10-17T22:45+02:00,-12.5,
2024-10-17T23:00+02:00,-12.5,
2024-10-17T23:15+02:00,-12.5,
2024-10-17T23:30+02:00,-12.5,
2024-10-17T23:45+02:00,-12.5,
2024-10-18T00:00+02:00,,
2024-10-18T00:15+02:00,,
2024-10-18T00:30+02:00,,
2024-10-18T00:45+02:00,,
2024-10-18T01:00+02:00,,
2024-10-18T01:15+02:00,,
2024-10-18T01:30+02:00,,
2024-10-18T01:45+02:00,,
2024-10-18T02:00+02:00,,
2024-10-18T02:15+02:00,,
2024-10-18T02:30+02:00,,
2024-10-18T02:45+02:00,,
2024-10-18T03:00+02:00,,
2024-10-18T03:15+02:00,,
2024-10-18T03:30+02:00,,
2024-10-18T03:45+02:00,,
2024-10-18T04:00+02:00,,
2024-10-18T04:15+02:00,,
2024-10-18T04:30+02:00,,
2024-10-18T04:45+02:00,,
2024-10-18T05:00+02:00,,
2024-10-18T05:15+02:00,,
2024-10-18T05:30+02:00,,
2024-10-18T05:45+02:00,,
2024-10-18T06:00+02:00,,
2024-10-18T06:15+02:00,,
2024-10-18T06:30+02:00,,
2024-10-18T06:45+02:00,,
2024-10-18T07:00+02:00,,
2024-10-18T07:15+02:00,,
2024-10-18T07:30+02:00,,
2024-10-18T07:45+02:00,,
2024-10-18T08:00+02:00,,
2024-10-18T08:15+02:00,,
2024-10-18T08:30+02:00,,
2024-10-18T08:45+02:00,,
2024-10-18T09:00+02:00,,
2024-10-18T09:15+02:00,,
2024-10-18T09:30+02:00,,
2024-10-18T09:45+02:00,,
2024-10-18T10:00+02:00,,
2024-10-18T10:15+02:00,,
2024-10-18T10:30+02:00,,
2024-10-18T10:45+02:00,,
2024-10-18T11:00+02:00,,
2024-10-18T11:15+02:00,,
2024-10-18T11:30+02:00,,
2024-10-18T11:45+02:00,,
2024-10-18T12:00+02:00,,
2024-10-18T12:15+02:00,,
2024-10-18T12:30+02:00,,
2024-10-18T12:45+02:00,,
2024-10-18T13:00+02:00,,
2024-10-18T13:15+02:00,,
2024-10-18T13:30+02:00,,
2024-10-18T13:45+02:00,,
2024-10-18T14:00+02:00,,
2024-10-18T14:15+02:00,,
2024-10-18T14:30+02:00,,
2024-10-18T14:45+02:00,,
2024-10-18T15:00+02:00,,
2024-10-18T15:15+02:00,,
2024-10-18T15:30+02:00,,
2024-10-18T15:45+02:00,,
2024-10-18T16:00+02:00,,
2024-10-18T16:15+02:00,,
2024-10-18T16:30+02:00,,
2024-10-18T16:45+02:00,,
2024-10-18T17:00+02:00,,
2024-10-18T17:15+02:00,,
2024-10-18T17:30+02:00,,
2024-10-18T17:45+02:00,,
2024-10-18T18:00+02:00,,
2024-10-18T18:15+02:00,,
2024-10-18T18:30+02:00,,
2024-10-18T18:45+02:00,,
2024-10-18T19:00+02:00,,
2024-10-18T19:15+02:00,,
2024-10-18T19:30+02:00,,
2024-10-18T19:45+02:00,,
2024-10-18T20:00+02:00,,
2024-10-18T20:15+02:00,,
2024-10-18T20:30+02:00,,
2024-10-18T20:45+02:00,,
2024-10-18T21:00+02:00,,
2024-10-18T21:15+02:00,,
2024-10-18T21:30+02:00,,
2024-10-18T21:45+02:00,,
2024-10-18T22:00+02:00,,
2024-10-18T22:15+02:00,,
2024-10-18T22:30+02:00,,
2024-10-18T22:45+02:00,,
2024-10-18T23:00+02:00,,
2024-10-18T23:15+02:00,,
2024-10-18T23:30+02:00,,
2024-10-18T23:45+02:00,,
2024-10-19T00:00+02:00,,
2024-10-19T00:15+02:00,,
2024-10-19T00:30+02:00,,
2024-10-19T00:45+02:00,,
2024-10-19T01:00+02:00,,
2024-10-19T01:15+02:00,,
2024-10-19T01:30+02:00,,
2024-10-19T01:45+02:00,,
2024-10-19T02:00+02:00,,
2024-10-19T02:15+02:00,,
2024-10-19T02:30+02:00,,
